formula,horizon,validator_variant,max_holding_days,transaction_cost_bps,date,action,symbol,slot,price,qty,notional,transaction_cost,net_cash_flow,cash_after,reason,exit_flags,entry_date,entry_decision_date,exit_decision_date,holding_days,pnl_pct,pnl_cash
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-06,SELL,588000,2,0.97,0.37074584782098247,0.359623472386353,0.0001798117361931765,0.3594436606501598,0.7266487088824691,rank_exit,rank_exit,2023-08-30,2023-08-29,2023-09-05,5,-0.01119338290038652,-0.004068935679835275
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-06,BUY,512760,0,0.96,0.3823286409422583,0.36703549530456797,0.00018351774765228398,-0.36721901305222027,0.35942969583024886,entry,,,2023-09-05,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-06,BUY,512100,2,2.39,0.1503138371526575,0.35925007079485144,0.00017962503539742573,-0.35942969583024886,0.0,entry,,,2023-09-05,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-07,SELL,512100,2,2.41,0.1503138371526575,0.3622563475379046,0.0001811281737689523,0.3620752193641356,0.3620752193641356,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-06,2023-09-05,2023-09-06,1,0.007360336568117552,0.0026455235338867494
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-07,BUY,512660,2,1.05,0.3446612116457349,0.3618942722280216,0.0001809471361140108,-0.3620752193641356,0.0,entry,,,2023-09-06,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-08,SELL,512660,2,1.04,0.3446612116457349,0.35844766011156426,0.00017922383005578214,0.35826843628150845,0.35826843628150845,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-07,2023-09-06,2023-09-07,1,-0.010513790723685877,-0.0038067830826271783
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-08,BUY,512400,2,1.0,0.3580893915857156,0.3580893915857156,0.00017904469579285782,-0.3582684362815085,-5.551115123125783e-17,entry,,,2023-09-07,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-11,SELL,512760,0,0.95,0.3823286409422583,0.3632122088951454,0.0001816061044475727,0.3630306027906978,0.36303060279069777,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-06,2023-09-05,2023-09-08,3,-0.011405755455605517,-0.004188410261522435
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-11,SELL,512400,2,0.99,0.3580893915857156,0.3545084976698585,0.00017725424883492923,0.35433124342102357,0.7173618462117213,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-08,2023-09-07,2023-09-08,1,-0.010989505247376226,-0.0039371928604849124
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-11,BUY,512660,0,1.06,0.34221803732698153,0.36275111956660044,0.00018137555978330023,-0.36293249512638376,0.3544293510853375,entry,,,2023-09-08,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-12,SELL,512660,0,1.05,0.34221803732698153,0.35932893919333064,0.00017966446959666533,0.359149274723734,0.7135786258090715,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-11,2023-09-08,2023-09-11,1,-0.010424033266385628,-0.003783220402649764
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-12,SELL,515220,1,2.1,0.1783132271577308,0.3744577770312347,0.00018722888851561734,0.37427054814271904,1.0878491739517906,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-04,2023-09-01,2023-09-11,6,0.02336636559768901,0.008545661411534265
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-12,BUY,512400,2,1.01,0.3590261300170926,0.36261639131726353,0.00018130819565863177,-0.3627976995129222,0.7250514744388684,entry,,,2023-09-11,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-12,BUY,510500,0,5.63,0.06439715013357797,0.3625559552520439,0.00018127797762602197,-0.36273723322966994,0.3623142412091985,entry,,,2023-09-11,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-13,SELL,510500,0,5.64,0.06439715013357797,0.3631999267533797,0.00018159996337668984,0.363018326790003,0.7253325679992015,signal_nonpositive,signal_nonpositive,2023-09-12,2023-09-11,2023-09-12,1,0.0007749233731269173,0.00028109356033306115
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-13,SELL,512400,2,1.0,0.3590261300170926,0.3590261300170926,0.0001795130650085463,0.3588466169520841,1.0841791849512856,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-12,2023-09-11,2023-09-12,1,-0.010890594306806918,-0.003951082560838077
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-14,BUY,515220,0,2.11,0.17127633253574814,0.36139306165042856,0.0001806965308252143,-0.36157375818125376,0.7226054267700319,entry,,,2023-09-13,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-15,BUY,512400,1,1.01,0.3622774241001057,0.36590019834110676,0.0001829500991705534,-0.36608314844027734,0.3565222783297546,entry,,,2023-09-14,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-15,BUY,510880,2,2.67,0.13346221208862033,0.3563441062766163,0.00017817205313830814,-0.3565222783297546,0.0,entry,,,2023-09-14,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-18,SELL,512400,1,1.0,0.3622774241001057,0.3622774241001057,0.00018113871205005286,0.36209628538805566,0.36209628538805566,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-15,2023-09-14,2023-09-15,1,-0.010890594306806972,-0.003986863052221656
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-18,BUY,512800,1,1.12,0.32313868546803,0.3619153277241936,0.00018095766386209681,-0.3620962853880557,-5.551115123125783e-17,entry,,,2023-09-15,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-19,SELL,515220,0,2.19,0.17127633253574814,0.3750951682532884,0.00018754758412664423,0.3749076206691618,0.3749076206691617,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-14,2023-09-13,2023-09-18,3,0.03687729594918184,0.013333862487908004
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-19,SELL,512800,1,1.12,0.32313868546803,0.3619153277241936,0.00018095766386209681,0.3617343700603315,0.7366419907294932,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-18,2023-09-15,2023-09-18,1,-0.0009995002498751088,-0.0003619153277242104
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-19,SELL,510880,2,2.67,0.13346221208862033,0.3563441062766163,0.00017817205313830814,0.356165934223478,1.0928079249529712,signal_nonpositive,signal_nonpositive,2023-09-15,2023-09-14,2023-09-18,2,-0.0009995002498750496,-0.00035634410627661167
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-20,BUY,515220,0,2.18,0.16709601298975094,0.3642693083176571,0.00018213465415882853,-0.3644514429718159,0.7283564819811552,entry,,,2023-09-19,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-21,SELL,515220,0,2.17,0.16709601298975094,0.36259834818775954,0.00018129917409387977,0.36241704901366567,1.090773530994821,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-20,2023-09-19,2023-09-20,1,-0.005582071349646335,-0.002034393958150239
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-22,BUY,510880,0,2.67,0.13617647078587028,0.36359117699827365,0.00018179558849913682,-0.36377297258677277,0.7270005584080482,entry,,,2023-09-21,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-25,BUY,512800,1,1.13,0.32251187752862515,0.3644384216073464,0.0001822192108036732,-0.3646206408181501,0.3623799175898981,entry,,,2023-09-22,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-25,BUY,510050,2,2.45,0.14783625231869701,0.36219881818080774,0.00018109940909040388,-0.3623799175898981,0.0,entry,,,2023-09-22,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-26,SELL,512800,1,1.13,0.32251187752862515,0.3644384216073464,0.0001822192108036732,0.3642562023965427,0.3642562023965427,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-25,2023-09-22,2023-09-25,1,-0.000999500249875112,-0.0003644384216073645
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-26,SELL,510050,2,2.43,0.14783625231869701,0.3592420931344338,0.00017962104656721689,0.35906247208786657,0.7233186744844093,signal_nonpositive,signal_nonpositive,2023-09-25,2023-09-22,2023-09-25,1,-0.009154606370284271,-0.003317445502031571
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-26,BUY,512010,1,0.43,0.8446770394561245,0.3632111269661335,0.00018160556348306676,-0.36339273252961657,0.35992594195479277,entry,,,2023-09-25,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-27,SELL,510880,0,2.68,0.13617647078587028,0.36495294170613235,0.0001824764708530662,0.3647704652352793,0.7246964071900721,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-22,2023-09-21,2023-09-26,3,0.002742074655556121,0.000997492648506501
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-27,SELL,512010,1,0.42,0.8446770394561245,0.3547643565715723,0.00017738217828578616,0.3545869743932865,1.0792833815833587,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-26,2023-09-25,2023-09-26,1,-0.02423207001150576,-0.008805758136330055
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-09-28,BUY,512010,0,0.43,0.8366537841731463,0.3597611271944529,0.00017988056359722647,-0.35994100775805016,0.7193423738253085,entry,,,2023-09-27,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-09,SELL,512010,0,0.43,0.8366537841731463,0.3597611271944529,0.00017988056359722647,0.35958124663085567,1.0789236204561643,signal_nonpositive,signal_nonpositive;rank_exit,2023-09-28,2023-09-27,2023-09-28,1,-0.0009995002498751156,-0.0003597611271944721
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-10,BUY,512010,0,0.43,0.8363748995784219,0.3596412068187214,0.00017982060340936072,-0.3598210274221308,0.7191025930340336,entry,,,2023-10-09,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-11,SELL,512010,0,0.43,0.8363748995784219,0.3596412068187214,0.00017982060340936072,0.35946138621531204,1.0785639792493456,signal_nonpositive,signal_nonpositive;rank_exit,2023-10-10,2023-10-09,2023-10-10,1,-0.0009995002498751028,-0.0003596412068187359
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-12,BUY,512010,0,0.44,0.8170939236737467,0.3595213264164485,0.00017976066320822426,-0.35970108707965676,0.7188628921696888,entry,,,2023-10-11,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-12,BUY,512760,1,0.94,0.38240575127168,0.35946140619537914,0.00017973070309768957,-0.3596411368984768,0.359221755271212,entry,,,2023-10-11,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-12,BUY,512100,2,2.37,0.15149461356714553,0.35904223415413494,0.00017952111707706747,-0.35922175527121203,-5.551115123125783e-17,entry,,,2023-10-11,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-13,SELL,512010,0,0.43,0.8170939236737467,0.35135038717971107,0.00017567519358985555,0.3511747119861212,0.35117471198612116,signal_nonpositive,signal_nonpositive;rank_exit,2023-10-12,2023-10-11,2023-10-12,1,-0.02370405706237785,-0.008526375093535528
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-13,BUY,515030,0,1.3,0.2699993941384086,0.3509992123799312,0.0001754996061899656,-0.35117471198612116,0.0,entry,,,2023-10-12,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-16,SELL,515030,0,1.29,0.2699993941384086,0.3482992184385471,0.00017414960921927357,0.3481250688293278,0.3481250688293278,signal_nonpositive,signal_nonpositive;rank_exit,2023-10-13,2023-10-12,2023-10-13,1,-0.008684119478722269,-0.0030496431567933573
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-16,SELL,512760,1,0.94,0.38240575127168,0.35946140619537914,0.00017973070309768957,0.35928167549228146,0.7074067443216092,signal_nonpositive,signal_nonpositive;rank_exit,2023-10-12,2023-10-11,2023-10-13,2,-0.0009995002498750366,-0.0003594614061953698
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-16,SELL,512100,2,2.37,0.15149461356714553,0.3590422341541349,0.00017952111707706745,0.3588627130370578,1.066269457358667,signal_nonpositive,signal_nonpositive;rank_exit,2023-10-12,2023-10-11,2023-10-13,2,-0.0009995002498752687,-0.00035904223415420905
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-16,BUY,515790,0,0.99,0.3590132853059485,0.355423152452889,0.0001777115762264445,-0.35560086402911545,0.7106685933295516,entry,,,2023-10-13,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-16,BUY,512800,1,1.13,0.31448134093877306,0.3553639152608135,0.00017768195763040676,-0.3555415972184439,0.35512699611110765,entry,,,2023-10-13,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-17,SELL,515790,0,0.97,0.3590132853059485,0.34824288674677006,0.00017412144337338503,0.3480687653033967,0.7031957614145044,signal_nonpositive,signal_nonpositive;rank_exit,2023-10-16,2023-10-13,2023-10-16,1,-0.02118132852765528,-0.00753209872571877
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-17,SELL,512800,1,1.13,0.31448134093877306,0.3553639152608135,0.00017768195763040676,0.3551862333031831,1.0583819947176876,signal_nonpositive,signal_nonpositive,2023-10-16,2023-10-13,2023-10-16,1,-0.0009995002498750561,-0.0003553639152608113
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-17,BUY,512010,2,0.43,0.8204511586958818,0.3527939982392292,0.0001763969991196146,-0.3529703952383488,0.7054115994793388,entry,,,2023-10-16,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-18,SELL,512010,2,0.43,0.8204511586958818,0.3527939982392292,0.0001763969991196146,0.3526176012401096,1.0580292007194485,signal_nonpositive,signal_nonpositive;rank_exit,2023-10-17,2023-10-16,2023-10-17,1,-0.0009995002498749872,-0.00035279399823920257
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-20,BUY,512760,0,0.92,0.38334391330414797,0.35267640023981617,0.0001763382001199081,-0.3528527384399361,0.7051764622795125,entry,,,2023-10-19,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-23,SELL,512760,0,0.9,0.38334391330414797,0.3450095219737332,0.0001725047609868666,0.34483701721274634,1.0500134794922589,signal_nonpositive,signal_nonpositive;rank_exit,2023-10-20,2023-10-19,2023-10-20,1,-0.02271690241835603,-0.008015721227189732
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-25,BUY,512880,0,0.96,0.36458801371258986,0.35000449316408627,0.00017500224658204314,-0.35017949541066834,0.6998339840815906,entry,,,2023-10-24,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-27,SELL,512880,0,0.94,0.36458801371258986,0.34271273288983445,0.00017135636644491722,0.3425413765233895,1.0423753606049802,signal_nonpositive,signal_nonpositive;rank_exit,2023-10-25,2023-10-24,2023-10-26,2,-0.021812010661336142,-0.007638118887278809
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-30,BUY,512880,0,0.94,0.3696366526968015,0.3474584535349934,0.0001737292267674967,-0.3476321827617609,0.6947431778432193,entry,,,2023-10-27,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-31,SELL,512880,0,0.94,0.3696366526968015,0.3474584535349934,0.0001737292267674967,0.3472847243082259,1.0420279021514451,rank_exit,rank_exit,2023-10-30,2023-10-27,2023-10-30,1,-0.0009995002498750863,-0.0003474584535350017
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-31,BUY,512760,1,0.97,0.35808518974276465,0.3473426340504817,0.00017367131702524086,-0.34751630536750694,0.6945115967839381,entry,,,2023-10-30,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-31,BUY,159928,2,0.9,0.3858719373460814,0.34728474361147327,0.00017364237180573665,-0.347458385983279,0.34705321080065915,entry,,,2023-10-30,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-10-31,BUY,512010,0,0.44,0.7883631157163672,0.34687977091520156,0.00017343988545760077,-0.34705321080065915,0.0,entry,,,2023-10-30,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-02,SELL,512010,0,0.44,0.7883631157163672,0.34687977091520156,0.00017343988545760077,0.34670633102974396,0.34670633102974396,signal_nonpositive,signal_nonpositive;rank_exit,2023-10-31,2023-10-30,2023-11-01,2,-0.0009995002498750416,-0.00034687977091519434
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-02,SELL,512760,1,0.96,0.35808518974276465,0.34376178215305403,0.000171880891076527,0.3435899012619775,0.6902962322917214,signal_nonpositive,signal_nonpositive;rank_exit,2023-10-31,2023-10-30,2023-11-01,2,-0.011298474474103194,-0.003926404105529428
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-03,SELL,159928,2,0.9,0.3858719373460814,0.34728474361147327,0.00017364237180573665,0.34711110123966754,1.037407333531389,signal_nonpositive,signal_nonpositive;rank_exit,2023-10-31,2023-10-30,2023-11-02,3,-0.000999500249875034,-0.00034728474361146337
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-06,BUY,159928,0,0.92,0.3758722222939815,0.345802444510463,0.0001729012222552315,-0.3459753457327182,0.6914319877986708,entry,,,2023-11-03,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-06,BUY,512100,1,2.34,0.14775419263662876,0.34574481076971125,0.00017287240538485564,-0.34591768317509614,0.34551430462357463,entry,,,2023-11-03,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-06,BUY,512760,2,0.97,0.3560223028934756,0.3453416338066713,0.00017267081690333565,-0.34551430462357463,0.0,entry,,,2023-11-03,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-07,SELL,159928,0,0.91,0.3758722222939815,0.34204372228752317,0.0001710218611437616,0.3418727004263794,0.3418727004263794,rank_exit,rank_exit,2023-11-06,2023-11-03,2023-11-06,1,-0.011858201334115578,-0.004102645306338817
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-07,SELL,512100,1,2.36,0.14775419263662876,0.34869989462244383,0.00017434994731122192,0.3485255446751326,0.690398245101512,rank_exit,rank_exit,2023-11-06,2023-11-03,2023-11-06,1,0.007538965559954995,0.002607861500036473
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-07,BUY,512880,0,0.98,0.3535034360330334,0.34643336731237273,0.00017321668365618637,-0.3466065839960289,0.34379166110548315,entry,,,2023-11-06,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-07,BUY,515030,1,1.3,0.26432296244607173,0.34361985117989324,0.00017180992558994663,-0.3437916611054832,-5.551115123125783e-17,entry,,,2023-11-06,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-08,SELL,515030,1,1.29,0.26432296244607173,0.3409766215554325,0.00017048831077771625,0.3408061332446548,0.34080613324465475,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-07,2023-11-06,2023-11-07,1,-0.008684119478722182,-0.002985527860828382
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-08,BUY,512100,1,2.38,0.14312429215839761,0.3406358153369863,0.00017031790766849314,-0.34080613324465475,0.0,entry,,,2023-11-07,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-09,SELL,512100,1,2.39,0.14312429215839761,0.3420670582585703,0.00017103352912928516,0.34189602472944103,0.34189602472944103,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-08,2023-11-07,2023-11-08,1,0.0031979808415121833,0.0010898914847862543
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-09,BUY,588000,1,0.94,0.3635374065408158,0.34172516214836685,0.00017086258107418343,-0.34189602472944103,0.0,entry,,,2023-11-08,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-10,SELL,512880,0,0.97,0.3535034360330334,0.3428983329520424,0.0001714491664760212,0.34272688378556637,0.34272688378556637,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-07,2023-11-06,2023-11-09,3,-0.011193382900386553,-0.003879700210462545
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-10,SELL,588000,1,0.93,0.3635374065408158,0.3380897880829587,0.00016904489404147936,0.33792074318891724,0.6806476269744837,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-09,2023-11-08,2023-11-09,1,-0.01162716514083375,-0.0039752815405237904
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-10,SELL,512760,2,0.97,0.3560223028934756,0.3453416338066713,0.00017267081690333565,0.345168962989768,1.0258165899642517,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-06,2023-11-03,2023-11-09,4,-0.0009995002498749844,-0.0003453416338066443
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-10,BUY,515790,0,0.95,0.3599356456014919,0.34193886332141726,0.00017096943166070862,-0.342109832753078,0.6837067572111737,entry,,,2023-11-09,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-10,BUY,515220,1,2.09,0.16357984378510226,0.3418818735108637,0.00017094093675543184,-0.34205281444761915,0.34165394276355454,entry,,,2023-11-09,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-13,SELL,515790,0,0.95,0.3599356456014919,0.34193886332141726,0.00017096943166070862,0.34176789388975654,0.6834218366533111,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-10,2023-11-09,2023-11-10,1,-0.000999500249875119,-0.0003419388633214366
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-13,BUY,512880,2,0.98,0.350411940638683,0.3434037018259093,0.00017170185091295464,-0.34357540367682227,0.33984643297648887,entry,,,2023-11-10,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-14,SELL,512880,2,0.97,0.350411940638683,0.33989958241952245,0.00016994979120976122,0.3397296326283127,0.6795760656048015,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-13,2023-11-10,2023-11-13,1,-0.01119338290038659,-0.0038457710485095623
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-14,BUY,512660,0,1.0,0.34212177814307276,0.34212177814307276,0.0001710608890715364,-0.3422928390321443,0.33728322657265725,entry,,,2023-11-13,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-15,BUY,512880,2,0.99,0.34051986791721034,0.33711466923803823,0.00016855733461901913,-0.33728322657265725,0.0,entry,,,2023-11-14,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-16,SELL,512660,0,1.01,0.34212177814307276,0.3455429959245035,0.00017277149796225176,0.34537022442654125,0.34537022442654125,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-14,2023-11-13,2023-11-15,2,0.00899050474762622,0.0030773853943969506
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-16,BUY,515790,0,0.96,0.3556365157541574,0.34141105512399106,0.00017070552756199553,-0.34158176065155305,0.0037884637749882044,entry,,,2023-11-15,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-17,SELL,512880,2,0.97,0.34051986791721034,0.330304271879694,0.000165152135939847,0.33013911974375415,0.33392758351874235,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-15,2023-11-14,2023-11-16,2,-0.021181328527655453,-0.007144106828903102
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-17,BUY,515030,2,1.26,0.26488944695806255,0.3337607031671588,0.0001668803515835794,-0.33392758351874235,0.0,entry,,,2023-11-16,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-20,SELL,515790,0,0.94,0.3556365157541574,0.3342983248089079,0.00016714916240445396,0.33413117564650346,0.33413117564650346,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-16,2023-11-15,2023-11-17,2,-0.02181201066133598,-0.007450585005049589
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-20,SELL,515220,1,2.12,0.16357984378510226,0.3467892688244168,0.0001733946344122084,0.3466158741900046,0.680747049836508,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-10,2023-11-09,2023-11-17,6,0.01334021984223219,0.004563059742385495
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-20,SELL,515030,2,1.27,0.26488944695806255,0.33640959763673944,0.00016820479881836972,0.3362413928379211,1.0169884426744291,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-17,2023-11-16,2023-11-17,1,0.0069290751449673765,0.0023138093191787355
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-21,BUY,512660,0,1.02,0.3323491642726893,0.33899614755814306,0.00016949807377907153,-0.33916564563192214,0.677822797042507,entry,,,2023-11-20,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-22,BUY,510880,1,2.57,0.1310210066556675,0.3367239871050654,0.0001683619935525327,-0.3368923490986179,0.3409304479438891,entry,,,2023-11-21,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-23,SELL,512660,0,0.99,0.3323491642726893,0.3290256726299624,0.0001645128363149812,0.32886115979364744,0.6697916077375365,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-21,2023-11-20,2023-11-22,2,-0.030381867889584496,-0.01030448583827469
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-23,SELL,510880,1,2.57,0.1310210066556675,0.3367239871050654,0.0001683619935525327,0.3365556251115129,1.0063472328490495,signal_nonpositive,signal_nonpositive,2023-11-22,2023-11-21,2023-11-22,1,-0.000999500249875036,-0.0003367239871050565
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-24,BUY,510880,0,2.58,0.13001902233191853,0.33544907761634984,0.00016772453880817493,-0.33561680215515804,0.6707304306938915,entry,,,2023-11-23,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-24,BUY,512100,1,2.42,0.13859221877551534,0.33539316943674713,0.00016769658471837357,-0.3355608660214655,0.335169564672426,entry,,,2023-11-23,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-27,SELL,510880,0,2.59,0.13001902233191853,0.33674926783966896,0.00016837463391983448,0.33658089320574913,0.6717504578781751,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-24,2023-11-23,2023-11-24,1,0.0028725947103965506,0.0009640910505911127
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-27,BUY,515220,2,2.19,0.152450523373501,0.3338666461879672,0.00016693332309398358,-0.33403357951106116,0.33771687836711395,entry,,,2023-11-24,,0,,
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-28,SELL,512100,1,2.38,0.13859221877551534,0.3298494806857265,0.00016492474034286326,0.32968455594538365,0.6674014343124977,signal_nonpositive,signal_nonpositive,2023-11-24,2023-11-23,2023-11-27,2,-0.017511905204422588,-0.005876310076081853
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-11-29,SELL,515220,2,2.21,0.152450523373501,0.3369156566554372,0.00016845782832771862,0.3367471988271095,1.0041486331396072,signal_nonpositive,signal_nonpositive;rank_exit,2023-11-27,2023-11-24,2023-11-28,2,0.008123791985285985,0.0027136193160483472
volume_confirmed_mom_10,10,no_max_holding,,5.0,2023-12-05,BUY,510880,0,2.59,0.1292340583191258,0.33471621104653576,0.00016735810552326788,-0.334883569152059,0.6692650639875481,entry,,,2023-12-04,,0,,
